country,continent,year,pop,gdpPercap,co2_pp
Central African Republic,Africa,1997,3696513,740.5063317,0.038752931
Central African Republic,Africa,1997,3696513,740.5063317,0.053442784
Central African Republic,Africa,1997,3696513,740.5063317,0.050577648
Central African Republic,Africa,1997,3696513,740.5063317,0.045081487
Central African Republic,Africa,1997,3696513,740.5063317,0.042286394
Central African Republic,Africa,1997,3696513,740.5063317,0.067453265
Central African Republic,Africa,1997,3696513,740.5063317,0.050111542
Central African Republic,Africa,1997,3696513,740.5063317,0.049288796
Central African Republic,Africa,1997,3696513,740.5063317,0.042999665
Central African Republic,Africa,1997,3696513,740.5063317,0.039191973
Central African Republic,Africa,1997,3696513,740.5063317,0.050688759
Central African Republic,Africa,1997,3696513,740.5063317,0.059260253
Central African Republic,Africa,1997,3696513,740.5063317,0.065926441
Central African Republic,Africa,1997,3696513,740.5063317,0.055851339
Central African Republic,Africa,1997,3696513,740.5063317,0.0671679
Central African Republic,Africa,1997,3696513,740.5063317,0.065752635
Central African Republic,Africa,1997,3696513,740.5063317,0.039781269
Central African Republic,Africa,1997,3696513,740.5063317,0.057170025
Chad,Africa,2002,8835739,1156.18186,0.034707038
Chad,Africa,2002,8835739,1156.18186,0.064498459
Chad,Africa,2002,8835739,1156.18186,0.044349704
Chad,Africa,2002,8835739,1156.18186,0.062060628
Chad,Africa,2002,8835739,1156.18186,0.145485857
Chad,Africa,2002,8835739,1156.18186,0.064965808
Chad,Africa,2002,8835739,1156.18186,0.039179313
Chad,Africa,2002,8835739,1156.18186,0.060488648
Chad,Africa,2002,8835739,1156.18186,0.062766051
Chad,Africa,2002,8835739,1156.18186,0.068338263
Chad,Africa,2002,8835739,1156.18186,0.062637486
Chad,Africa,2002,8835739,1156.18186,0.103747164
Chad,Africa,2002,8835739,1156.18186,0.06084287
Chad,Africa,2002,8835739,1156.18186,0.088989667
Chad,Africa,2002,8835739,1156.18186,0.046219132
Chad,Africa,2002,8835739,1156.18186,0.165403428
Chad,Africa,2002,8835739,1156.18186,0.165652672
Chad,Africa,2002,8835739,1156.18186,0.065400579
Chad,Africa,2002,8835739,1156.18186,0.048285038
Chad,Africa,2002,8835739,1156.18186,0.048770588
Chad,Africa,2002,8835739,1156.18186,0.151768434
Chad,Africa,2002,8835739,1156.18186,0.143173358
Chad,Africa,2002,8835739,1156.18186,0.062462627
Chad,Africa,2002,8835739,1156.18186,0.047540614
Chad,Africa,2002,8835739,1156.18186,0.141093412
Chad,Africa,2002,8835739,1156.18186,0.063411943
Chad,Africa,2002,8835739,1156.18186,0.048005565
Chad,Africa,2002,8835739,1156.18186,0.046226095
Chad,Africa,2002,8835739,1156.18186,0.169371768
Chad,Africa,2002,8835739,1156.18186,0.141493648
Chad,Africa,1997,7562011,1004.961353,0.034707038
Chad,Africa,1997,7562011,1004.961353,0.064498459
Chad,Africa,1997,7562011,1004.961353,0.044349704
Chad,Africa,1997,7562011,1004.961353,0.062060628
Chad,Africa,1997,7562011,1004.961353,0.145485857
Chad,Africa,1997,7562011,1004.961353,0.064965808
Chad,Africa,1997,7562011,1004.961353,0.039179313
Chad,Africa,1997,7562011,1004.961353,0.060488648
Chad,Africa,1997,7562011,1004.961353,0.062766051
Chad,Africa,1997,7562011,1004.961353,0.068338263
Chad,Africa,1997,7562011,1004.961353,0.062637486
Chad,Africa,1997,7562011,1004.961353,0.103747164
Chad,Africa,1997,7562011,1004.961353,0.06084287
Chad,Africa,1997,7562011,1004.961353,0.088989667
Chad,Africa,1997,7562011,1004.961353,0.046219132
Chad,Africa,1997,7562011,1004.961353,0.165403428
Chad,Africa,1997,7562011,1004.961353,0.165652672
Chad,Africa,1997,7562011,1004.961353,0.065400579
Chad,Africa,1997,7562011,1004.961353,0.048285038
Chad,Africa,1997,7562011,1004.961353,0.048770588
Chad,Africa,1997,7562011,1004.961353,0.151768434
Chad,Africa,1997,7562011,1004.961353,0.143173358
Chad,Africa,1997,7562011,1004.961353,0.062462627
Chad,Africa,1997,7562011,1004.961353,0.047540614
Chad,Africa,1997,7562011,1004.961353,0.141093412
Chad,Africa,1997,7562011,1004.961353,0.063411943
Chad,Africa,1997,7562011,1004.961353,0.048005565
Chad,Africa,1997,7562011,1004.961353,0.046226095
Chad,Africa,1997,7562011,1004.961353,0.169371768
Chad,Africa,1997,7562011,1004.961353,0.141493648
Chad,Africa,1992,6429417,1058.0643,0.034707038
Chad,Africa,1992,6429417,1058.0643,0.064498459
Chad,Africa,1992,6429417,1058.0643,0.044349704
Chad,Africa,1992,6429417,1058.0643,0.062060628
Chad,Africa,1992,6429417,1058.0643,0.145485857
Chad,Africa,1992,6429417,1058.0643,0.064965808
Chad,Africa,1992,6429417,1058.0643,0.039179313
Chad,Africa,1992,6429417,1058.0643,0.060488648
Chad,Africa,1992,6429417,1058.0643,0.062766051
Chad,Africa,1992,6429417,1058.0643,0.068338263
Chad,Africa,1992,6429417,1058.0643,0.062637486
Chad,Africa,1992,6429417,1058.0643,0.103747164
Chad,Africa,1992,6429417,1058.0643,0.06084287
Chad,Africa,1992,6429417,1058.0643,0.088989667
Chad,Africa,1992,6429417,1058.0643,0.046219132
Chad,Africa,1992,6429417,1058.0643,0.165403428
Chad,Africa,1992,6429417,1058.0643,0.165652672
Chad,Africa,1992,6429417,1058.0643,0.065400579
Chad,Africa,1992,6429417,1058.0643,0.048285038
Chad,Africa,1992,6429417,1058.0643,0.048770588
Chad,Africa,1992,6429417,1058.0643,0.151768434
Chad,Africa,1992,6429417,1058.0643,0.143173358
Chad,Africa,1992,6429417,1058.0643,0.062462627
Chad,Africa,1992,6429417,1058.0643,0.047540614
Chad,Africa,1992,6429417,1058.0643,0.141093412
Chad,Africa,1992,6429417,1058.0643,0.063411943
Chad,Africa,1992,6429417,1058.0643,0.048005565
Chad,Africa,1992,6429417,1058.0643,0.046226095
Chad,Africa,1992,6429417,1058.0643,0.169371768
Chad,Africa,1992,6429417,1058.0643,0.141493648
Chad,Africa,2007,10238807,1704.063724,0.034707038
Chad,Africa,2007,10238807,1704.063724,0.064498459
Chad,Africa,2007,10238807,1704.063724,0.044349704
Chad,Africa,2007,10238807,1704.063724,0.062060628
Chad,Africa,2007,10238807,1704.063724,0.145485857
Chad,Africa,2007,10238807,1704.063724,0.064965808
Chad,Africa,2007,10238807,1704.063724,0.039179313
Chad,Africa,2007,10238807,1704.063724,0.060488648
Chad,Africa,2007,10238807,1704.063724,0.062766051
Chad,Africa,2007,10238807,1704.063724,0.068338263
Chad,Africa,2007,10238807,1704.063724,0.062637486
Chad,Africa,2007,10238807,1704.063724,0.103747164
Chad,Africa,2007,10238807,1704.063724,0.06084287
Chad,Africa,2007,10238807,1704.063724,0.088989667
Chad,Africa,2007,10238807,1704.063724,0.046219132
Chad,Africa,2007,10238807,1704.063724,0.165403428
Chad,Africa,2007,10238807,1704.063724,0.165652672
Chad,Africa,2007,10238807,1704.063724,0.065400579
Chad,Africa,2007,10238807,1704.063724,0.048285038
Chad,Africa,2007,10238807,1704.063724,0.048770588
Chad,Africa,2007,10238807,1704.063724,0.151768434
Chad,Africa,2007,10238807,1704.063724,0.143173358
Chad,Africa,2007,10238807,1704.063724,0.062462627
Chad,Africa,2007,10238807,1704.063724,0.047540614
Chad,Africa,2007,10238807,1704.063724,0.141093412
Chad,Africa,2007,10238807,1704.063724,0.063411943
Chad,Africa,2007,10238807,1704.063724,0.048005565
Chad,Africa,2007,10238807,1704.063724,0.046226095
Chad,Africa,2007,10238807,1704.063724,0.169371768
Chad,Africa,2007,10238807,1704.063724,0.141493648
Chile,Americas,1992,13572994,7596.125964,2.209941852
Chile,Americas,1992,13572994,7596.125964,3.286328366
Chile,Americas,1992,13572994,7596.125964,2.171133484
Chile,Americas,1992,13572994,7596.125964,3.58970615
Chile,Americas,1992,13572994,7596.125964,3.472487431
Chile,Americas,1992,13572994,7596.125964,3.458629046
Chile,Americas,1992,13572994,7596.125964,3.494449666
Chile,Americas,1992,13572994,7596.125964,2.317687556
Chile,Americas,1992,13572994,7596.125964,2.709851091
Chile,Americas,1992,13572994,7596.125964,2.515821652
Chile,Americas,1992,13572994,7596.125964,3.167262617
Chile,Americas,1992,13572994,7596.125964,3.432413196
Chile,Americas,1992,13572994,7596.125964,4.749830077
Chile,Americas,1992,13572994,7596.125964,3.131771583
Chile,Americas,1992,13572994,7596.125964,4.069245883
Chile,Americas,1992,13572994,7596.125964,3.121271618
Chile,Americas,1992,13572994,7596.125964,3.078005784
Chile,Americas,1992,13572994,7596.125964,3.468768605
Chile,Americas,1992,13572994,7596.125964,4.821118299
Chile,Americas,1992,13572994,7596.125964,4.714019984
Chile,Americas,1992,13572994,7596.125964,4.723555077
Chile,Americas,1992,13572994,7596.125964,2.299124713
Chile,Americas,1992,13572994,7596.125964,3.906183578
Chile,Americas,1992,13572994,7596.125964,4.087904661
Chile,Americas,1992,13572994,7596.125964,4.576124117
Chile,Americas,1992,13572994,7596.125964,4.311060938
Chile,Americas,1992,13572994,7596.125964,4.624338351
Chile,Americas,1992,13572994,7596.125964,3.875949531
Chile,Americas,1992,13572994,7596.125964,4.506229076
Chile,Americas,1992,13572994,7596.125964,4.437266283
Chile,Americas,2007,16284741,13171.63885,2.209941852
Chile,Americas,2007,16284741,13171.63885,3.286328366
Chile,Americas,2007,16284741,13171.63885,2.171133484
Chile,Americas,2007,16284741,13171.63885,3.58970615
Chile,Americas,2007,16284741,13171.63885,3.472487431
Chile,Americas,2007,16284741,13171.63885,3.458629046
Chile,Americas,2007,16284741,13171.63885,3.494449666
Chile,Americas,2007,16284741,13171.63885,2.317687556
Chile,Americas,2007,16284741,13171.63885,2.709851091
Chile,Americas,2007,16284741,13171.63885,2.515821652
Chile,Americas,2007,16284741,13171.63885,3.167262617
Chile,Americas,2007,16284741,13171.63885,3.432413196
Chile,Americas,2007,16284741,13171.63885,4.749830077
Chile,Americas,2007,16284741,13171.63885,3.131771583
Chile,Americas,2007,16284741,13171.63885,4.069245883
Chile,Americas,2007,16284741,13171.63885,3.121271618
Chile,Americas,2007,16284741,13171.63885,3.078005784
Chile,Americas,2007,16284741,13171.63885,3.468768605
Chile,Americas,2007,16284741,13171.63885,4.821118299
Chile,Americas,2007,16284741,13171.63885,4.714019984
Chile,Americas,2007,16284741,13171.63885,4.723555077
Chile,Americas,2007,16284741,13171.63885,2.299124713
Chile,Americas,2007,16284741,13171.63885,3.906183578
Chile,Americas,2007,16284741,13171.63885,4.087904661
Chile,Americas,2007,16284741,13171.63885,4.576124117
Chile,Americas,2007,16284741,13171.63885,4.311060938
Chile,Americas,2007,16284741,13171.63885,4.624338351
Chile,Americas,2007,16284741,13171.63885,3.875949531
Chile,Americas,2007,16284741,13171.63885,4.506229076
Chile,Americas,2007,16284741,13171.63885,4.437266283
Chile,Americas,1997,14599929,10118.05318,2.209941852
Chile,Americas,1997,14599929,10118.05318,3.286328366
Chile,Americas,1997,14599929,10118.05318,2.171133484
Chile,Americas,1997,14599929,10118.05318,3.58970615
Chile,Americas,1997,14599929,10118.05318,3.472487431
Chile,Americas,1997,14599929,10118.05318,3.458629046
Chile,Americas,1997,14599929,10118.05318,3.494449666
Chile,Americas,1997,14599929,10118.05318,2.317687556
Chile,Americas,1997,14599929,10118.05318,2.709851091
Chile,Americas,1997,14599929,10118.05318,2.515821652
Chile,Americas,1997,14599929,10118.05318,3.167262617
Chile,Americas,1997,14599929,10118.05318,3.432413196
Chile,Americas,1997,14599929,10118.05318,4.749830077
Chile,Americas,1997,14599929,10118.05318,3.131771583
Chile,Americas,1997,14599929,10118.05318,4.069245883
Chile,Americas,1997,14599929,10118.05318,3.121271618
Chile,Americas,1997,14599929,10118.05318,3.078005784
Chile,Americas,1997,14599929,10118.05318,3.468768605
Chile,Americas,1997,14599929,10118.05318,4.821118299
Chile,Americas,1997,14599929,10118.05318,4.714019984
Chile,Americas,1997,14599929,10118.05318,4.723555077
Chile,Americas,1997,14599929,10118.05318,2.299124713
Chile,Americas,1997,14599929,10118.05318,3.906183578
Chile,Americas,1997,14599929,10118.05318,4.087904661
Chile,Americas,1997,14599929,10118.05318,4.576124117
Chile,Americas,1997,14599929,10118.05318,4.311060938
Chile,Americas,1997,14599929,10118.05318,4.624338351
Chile,Americas,1997,14599929,10118.05318,3.875949531
Chile,Americas,1997,14599929,10118.05318,4.506229076
Chile,Americas,1997,14599929,10118.05318,4.437266283
Chile,Americas,2002,15497046,10778.78385,2.209941852
Chile,Americas,2002,15497046,10778.78385,3.286328366
Chile,Americas,2002,15497046,10778.78385,2.171133484
Chile,Americas,2002,15497046,10778.78385,3.58970615
Chile,Americas,2002,15497046,10778.78385,3.472487431
Chile,Americas,2002,15497046,10778.78385,3.458629046
Chile,Americas,2002,15497046,10778.78385,3.494449666
Chile,Americas,2002,15497046,10778.78385,2.317687556
Chile,Americas,2002,15497046,10778.78385,2.709851091
Chile,Americas,2002,15497046,10778.78385,2.515821652
Chile,Americas,2002,15497046,10778.78385,3.167262617
Chile,Americas,2002,15497046,10778.78385,3.432413196
Chile,Americas,2002,15497046,10778.78385,4.749830077
Chile,Americas,2002,15497046,10778.78385,3.131771583
Chile,Americas,2002,15497046,10778.78385,4.069245883
Chile,Americas,2002,15497046,10778.78385,3.121271618
Chile,Americas,2002,15497046,10778.78385,3.078005784
Chile,Americas,2002,15497046,10778.78385,3.468768605
Chile,Americas,2002,15497046,10778.78385,4.821118299
Chile,Americas,2002,15497046,10778.78385,4.714019984
Chile,Americas,2002,15497046,10778.78385,4.723555077
Chile,Americas,2002,15497046,10778.78385,2.299124713
Chile,Americas,2002,15497046,10778.78385,3.906183578
Chile,Americas,2002,15497046,10778.78385,4.087904661
Chile,Americas,2002,15497046,10778.78385,4.576124117
Chile,Americas,2002,15497046,10778.78385,4.311060938
Chile,Americas,2002,15497046,10778.78385,4.624338351
Chile,Americas,2002,15497046,10778.78385,3.875949531
Chile,Americas,2002,15497046,10778.78385,4.506229076
Chile,Americas,2002,15497046,10778.78385,4.437266283
China,Asia,2007,1318683096,4959.114854,2.774761175
China,Asia,2007,1318683096,4959.114854,2.650412428
China,Asia,2007,1318683096,4959.114854,7.487331894
China,Asia,2007,1318683096,4959.114854,2.975679521
China,Asia,2007,1318683096,4959.114854,2.605836859
China,Asia,2007,1318683096,4959.114854,7.115385005
China,Asia,2007,1318683096,4959.114854,2.000538765
China,Asia,2007,1318683096,4959.114854,2.517419885
China,Asia,2007,1318683096,4959.114854,2.547901551
China,Asia,2007,1318683096,4959.114854,7.294235506
China,Asia,2007,1318683096,4959.114854,7.230985031
China,Asia,2007,1318683096,4959.114854,7.605936961
China,Asia,2007,1318683096,4959.114854,4.910276132
China,Asia,2007,1318683096,4959.114854,5.306366015
China,Asia,2007,1318683096,4959.114854,5.798318754
China,Asia,2007,1318683096,4959.114854,7.146449357
China,Asia,2007,1318683096,4959.114854,7.046182675
China,Asia,2007,1318683096,4959.114854,5.435075622
China,Asia,2007,1318683096,4959.114854,2.521875898
China,Asia,2007,1318683096,4959.114854,2.563478593
China,Asia,2007,1318683096,4959.114854,2.244840637
China,Asia,2007,1318683096,4959.114854,1.914542564
China,Asia,2007,1318683096,4959.114854,7.324147115
China,Asia,2007,1318683096,4959.114854,2.07574444
China,Asia,2007,1318683096,4959.114854,3.954107458
China,Asia,2007,1318683096,4959.114854,4.46770003
China,Asia,2007,1318683096,4959.114854,2.32219225
China,Asia,2007,1318683096,4959.114854,3.427437253
China,Asia,2007,1318683096,4959.114854,6.901344429
China,Asia,2007,1318683096,4959.114854,6.335417691
China,Asia,2002,1280400000,3119.280896,2.774761175
China,Asia,2002,1280400000,3119.280896,2.650412428
China,Asia,2002,1280400000,3119.280896,7.487331894
China,Asia,2002,1280400000,3119.280896,2.975679521
China,Asia,2002,1280400000,3119.280896,2.605836859
China,Asia,2002,1280400000,3119.280896,7.115385005
China,Asia,2002,1280400000,3119.280896,2.000538765
China,Asia,2002,1280400000,3119.280896,2.517419885
China,Asia,2002,1280400000,3119.280896,2.547901551
China,Asia,2002,1280400000,3119.280896,7.294235506
China,Asia,2002,1280400000,3119.280896,7.230985031
China,Asia,2002,1280400000,3119.280896,7.605936961
China,Asia,2002,1280400000,3119.280896,4.910276132
China,Asia,2002,1280400000,3119.280896,5.306366015
China,Asia,2002,1280400000,3119.280896,5.798318754
China,Asia,2002,1280400000,3119.280896,7.146449357
China,Asia,2002,1280400000,3119.280896,7.046182675
China,Asia,2002,1280400000,3119.280896,5.435075622
China,Asia,2002,1280400000,3119.280896,2.521875898
China,Asia,2002,1280400000,3119.280896,2.563478593
China,Asia,2002,1280400000,3119.280896,2.244840637
China,Asia,2002,1280400000,3119.280896,1.914542564
China,Asia,2002,1280400000,3119.280896,7.324147115
China,Asia,2002,1280400000,3119.280896,2.07574444
China,Asia,2002,1280400000,3119.280896,3.954107458
China,Asia,2002,1280400000,3119.280896,4.46770003
China,Asia,2002,1280400000,3119.280896,2.32219225
China,Asia,2002,1280400000,3119.280896,3.427437253
China,Asia,2002,1280400000,3119.280896,6.901344429
China,Asia,2002,1280400000,3119.280896,6.335417691
China,Asia,1997,1230075000,2289.234136,2.774761175
China,Asia,1997,1230075000,2289.234136,2.650412428
China,Asia,1997,1230075000,2289.234136,7.487331894
China,Asia,1997,1230075000,2289.234136,2.975679521
China,Asia,1997,1230075000,2289.234136,2.605836859
China,Asia,1997,1230075000,2289.234136,7.115385005
China,Asia,1997,1230075000,2289.234136,2.000538765
China,Asia,1997,1230075000,2289.234136,2.517419885
China,Asia,1997,1230075000,2289.234136,2.547901551
China,Asia,1997,1230075000,2289.234136,7.294235506
China,Asia,1997,1230075000,2289.234136,7.230985031
China,Asia,1997,1230075000,2289.234136,7.605936961
China,Asia,1997,1230075000,2289.234136,4.910276132
China,Asia,1997,1230075000,2289.234136,5.306366015
China,Asia,1997,1230075000,2289.234136,5.798318754
China,Asia,1997,1230075000,2289.234136,7.146449357
China,Asia,1997,1230075000,2289.234136,7.046182675
China,Asia,1997,1230075000,2289.234136,5.435075622
China,Asia,1997,1230075000,2289.234136,2.521875898
China,Asia,1997,1230075000,2289.234136,2.563478593
China,Asia,1997,1230075000,2289.234136,2.244840637
China,Asia,1997,1230075000,2289.234136,1.914542564
China,Asia,1997,1230075000,2289.234136,7.324147115
China,Asia,1997,1230075000,2289.234136,2.07574444
China,Asia,1997,1230075000,2289.234136,3.954107458
China,Asia,1997,1230075000,2289.234136,4.46770003
China,Asia,1997,1230075000,2289.234136,2.32219225
China,Asia,1997,1230075000,2289.234136,3.427437253
China,Asia,1997,1230075000,2289.234136,6.901344429
China,Asia,1997,1230075000,2289.234136,6.335417691
China,Asia,1992,1164970000,1655.784158,2.774761175
China,Asia,1992,1164970000,1655.784158,2.650412428
China,Asia,1992,1164970000,1655.784158,7.487331894
China,Asia,1992,1164970000,1655.784158,2.975679521
China,Asia,1992,1164970000,1655.784158,2.605836859
China,Asia,1992,1164970000,1655.784158,7.115385005
China,Asia,1992,1164970000,1655.784158,2.000538765
China,Asia,1992,1164970000,1655.784158,2.517419885
China,Asia,1992,1164970000,1655.784158,2.547901551
China,Asia,1992,1164970000,1655.784158,7.294235506
China,Asia,1992,1164970000,1655.784158,7.230985031
China,Asia,1992,1164970000,1655.784158,7.605936961
China,Asia,1992,1164970000,1655.784158,4.910276132
China,Asia,1992,1164970000,1655.784158,5.306366015
China,Asia,1992,1164970000,1655.784158,5.798318754
China,Asia,1992,1164970000,1655.784158,7.146449357
China,Asia,1992,1164970000,1655.784158,7.046182675
China,Asia,1992,1164970000,1655.784158,5.435075622
China,Asia,1992,1164970000,1655.784158,2.521875898
China,Asia,1992,1164970000,1655.784158,2.563478593
China,Asia,1992,1164970000,1655.784158,2.244840637
China,Asia,1992,1164970000,1655.784158,1.914542564
China,Asia,1992,1164970000,1655.784158,7.324147115
China,Asia,1992,1164970000,1655.784158,2.07574444
China,Asia,1992,1164970000,1655.784158,3.954107458
China,Asia,1992,1164970000,1655.784158,4.46770003
China,Asia,1992,1164970000,1655.784158,2.32219225
China,Asia,1992,1164970000,1655.784158,3.427437253
China,Asia,1992,1164970000,1655.784158,6.901344429
China,Asia,1992,1164970000,1655.784158,6.335417691
Colombia,Americas,2002,41008227,5755.259962,1.592418764
Colombia,Americas,2002,41008227,5755.259962,1.353071942
Colombia,Americas,2002,41008227,5755.259962,1.628436527
Colombia,Americas,2002,41008227,5755.259962,1.472091184
Colombia,Americas,2002,41008227,5755.259962,1.533229136
Colombia,Americas,2002,41008227,5755.259962,1.494149829
Colombia,Americas,2002,41008227,5755.259962,1.464131171
Colombia,Americas,2002,41008227,5755.259962,1.335388783
Colombia,Americas,2002,41008227,5755.259962,1.653063497
Colombia,Americas,2002,41008227,5755.259962,1.351537304
Colombia,Americas,2002,41008227,5755.259962,1.333540814
Colombia,Americas,2002,41008227,5755.259962,1.688318124
Colombia,Americas,2002,41008227,5755.259962,1.52545272
Colombia,Americas,2002,41008227,5755.259962,1.581869344
Colombia,Americas,2002,41008227,5755.259962,1.587852986
Colombia,Americas,2002,41008227,5755.259962,1.472118383
Colombia,Americas,2002,41008227,5755.259962,1.686264961
Colombia,Americas,2002,41008227,5755.259962,1.350808645
Colombia,Americas,2002,41008227,5755.259962,1.405488898
Colombia,Americas,2002,41008227,5755.259962,1.352573854
Colombia,Americas,2002,41008227,5755.259962,1.716241161
Colombia,Americas,2002,41008227,5755.259962,1.512727212
Colombia,Americas,2002,41008227,5755.259962,1.388856179
Colombia,Americas,2002,41008227,5755.259962,1.420532198
Colombia,Americas,2002,41008227,5755.259962,1.701578179
Colombia,Americas,2002,41008227,5755.259962,1.51326854
Colombia,Americas,2002,41008227,5755.259962,1.385696614
Colombia,Americas,2002,41008227,5755.259962,1.679686277
Colombia,Americas,2002,41008227,5755.259962,1.582527692
Colombia,Americas,2002,41008227,5755.259962,1.609870831
Colombia,Americas,1992,34202721,5444.648617,1.592418764
Colombia,Americas,1992,34202721,5444.648617,1.353071942
Colombia,Americas,1992,34202721,5444.648617,1.628436527
Colombia,Americas,1992,34202721,5444.648617,1.472091184
Colombia,Americas,1992,34202721,5444.648617,1.533229136
Colombia,Americas,1992,34202721,5444.648617,1.494149829
Colombia,Americas,1992,34202721,5444.648617,1.464131171
Colombia,Americas,1992,34202721,5444.648617,1.335388783
Colombia,Americas,1992,34202721,5444.648617,1.653063497
Colombia,Americas,1992,34202721,5444.648617,1.351537304
Colombia,Americas,1992,34202721,5444.648617,1.333540814
Colombia,Americas,1992,34202721,5444.648617,1.688318124
Colombia,Americas,1992,34202721,5444.648617,1.52545272
Colombia,Americas,1992,34202721,5444.648617,1.581869344
Colombia,Americas,1992,34202721,5444.648617,1.587852986
Colombia,Americas,1992,34202721,5444.648617,1.472118383
Colombia,Americas,1992,34202721,5444.648617,1.686264961
Colombia,Americas,1992,34202721,5444.648617,1.350808645
Colombia,Americas,1992,34202721,5444.648617,1.405488898
Colombia,Americas,1992,34202721,5444.648617,1.352573854
Colombia,Americas,1992,34202721,5444.648617,1.716241161
Colombia,Americas,1992,34202721,5444.648617,1.512727212
Colombia,Americas,1992,34202721,5444.648617,1.388856179
Colombia,Americas,1992,34202721,5444.648617,1.420532198
Colombia,Americas,1992,34202721,5444.648617,1.701578179
Colombia,Americas,1992,34202721,5444.648617,1.51326854
Colombia,Americas,1992,34202721,5444.648617,1.385696614
Colombia,Americas,1992,34202721,5444.648617,1.679686277
Colombia,Americas,1992,34202721,5444.648617,1.582527692
Colombia,Americas,1992,34202721,5444.648617,1.609870831
Colombia,Americas,1997,37657830,6117.361746,1.592418764
Colombia,Americas,1997,37657830,6117.361746,1.353071942
Colombia,Americas,1997,37657830,6117.361746,1.628436527
Colombia,Americas,1997,37657830,6117.361746,1.472091184
Colombia,Americas,1997,37657830,6117.361746,1.533229136
Colombia,Americas,1997,37657830,6117.361746,1.494149829
Colombia,Americas,1997,37657830,6117.361746,1.464131171
Colombia,Americas,1997,37657830,6117.361746,1.335388783
Colombia,Americas,1997,37657830,6117.361746,1.653063497
Colombia,Americas,1997,37657830,6117.361746,1.351537304
Colombia,Americas,1997,37657830,6117.361746,1.333540814
Colombia,Americas,1997,37657830,6117.361746,1.688318124
Colombia,Americas,1997,37657830,6117.361746,1.52545272
Colombia,Americas,1997,37657830,6117.361746,1.581869344
Colombia,Americas,1997,37657830,6117.361746,1.587852986
Colombia,Americas,1997,37657830,6117.361746,1.472118383
Colombia,Americas,1997,37657830,6117.361746,1.686264961
Colombia,Americas,1997,37657830,6117.361746,1.350808645
Colombia,Americas,1997,37657830,6117.361746,1.405488898
Colombia,Americas,1997,37657830,6117.361746,1.352573854
Colombia,Americas,1997,37657830,6117.361746,1.716241161
Colombia,Americas,1997,37657830,6117.361746,1.512727212
Colombia,Americas,1997,37657830,6117.361746,1.388856179
Colombia,Americas,1997,37657830,6117.361746,1.420532198
Colombia,Americas,1997,37657830,6117.361746,1.701578179
Colombia,Americas,1997,37657830,6117.361746,1.51326854
Colombia,Americas,1997,37657830,6117.361746,1.385696614
Colombia,Americas,1997,37657830,6117.361746,1.679686277
Colombia,Americas,1997,37657830,6117.361746,1.582527692
Colombia,Americas,1997,37657830,6117.361746,1.609870831
Colombia,Americas,2007,44227550,7006.580419,1.592418764
Colombia,Americas,2007,44227550,7006.580419,1.353071942
Colombia,Americas,2007,44227550,7006.580419,1.628436527
Colombia,Americas,2007,44227550,7006.580419,1.472091184
Colombia,Americas,2007,44227550,7006.580419,1.533229136
Colombia,Americas,2007,44227550,7006.580419,1.494149829
Colombia,Americas,2007,44227550,7006.580419,1.464131171
Colombia,Americas,2007,44227550,7006.580419,1.335388783
Colombia,Americas,2007,44227550,7006.580419,1.653063497
Colombia,Americas,2007,44227550,7006.580419,1.351537304
Colombia,Americas,2007,44227550,7006.580419,1.333540814
Colombia,Americas,2007,44227550,7006.580419,1.688318124
Colombia,Americas,2007,44227550,7006.580419,1.52545272
Colombia,Americas,2007,44227550,7006.580419,1.581869344
Colombia,Americas,2007,44227550,7006.580419,1.587852986
Colombia,Americas,2007,44227550,7006.580419,1.472118383
Colombia,Americas,2007,44227550,7006.580419,1.686264961
Colombia,Americas,2007,44227550,7006.580419,1.350808645
Colombia,Americas,2007,44227550,7006.580419,1.405488898
Colombia,Americas,2007,44227550,7006.580419,1.352573854
Colombia,Americas,2007,44227550,7006.580419,1.716241161
Colombia,Americas,2007,44227550,7006.580419,1.512727212
Colombia,Americas,2007,44227550,7006.580419,1.388856179
Colombia,Americas,2007,44227550,7006.580419,1.420532198
Colombia,Americas,2007,44227550,7006.580419,1.701578179
Colombia,Americas,2007,44227550,7006.580419,1.51326854
Colombia,Americas,2007,44227550,7006.580419,1.385696614
Colombia,Americas,2007,44227550,7006.580419,1.679686277
Colombia,Americas,2007,44227550,7006.580419,1.582527692
Colombia,Americas,2007,44227550,7006.580419,1.609870831
Comoros,Africa,2007,710960,986.1478792,0.25115953
Comoros,Africa,2007,710960,986.1478792,0.246485411
Comoros,Africa,2007,710960,986.1478792,0.223863893
Comoros,Africa,2007,710960,986.1478792,0.221035685
Comoros,Africa,2007,710960,986.1478792,0.165143805
Comoros,Africa,2007,710960,986.1478792,0.256233552
Comoros,Africa,2007,710960,986.1478792,0.245248324
Comoros,Africa,2007,710960,986.1478792,0.160383454
Comoros,Africa,2007,710960,986.1478792,0.174627752
Comoros,Africa,2007,710960,986.1478792,0.189088461
Comoros,Africa,2007,710960,986.1478792,0.360437441
Comoros,Africa,2007,710960,986.1478792,0.159376837
Comoros,Africa,2007,710960,986.1478792,0.184380059
Comoros,Africa,2007,710960,986.1478792,0.17143997
Comoros,Africa,2007,710960,986.1478792,0.20794622
Comoros,Africa,2007,710960,986.1478792,0.163724738
Comoros,Africa,2007,710960,986.1478792,0.212290796
